Player_ID,Player_Name,Age,ca,pa,Nationality,Club,Corners,Crossing,Dribbling,Finishing,FirstTouch,FreeKickTaking,Heading,LongShots,LongThrows,Marking,PassingSkill,PenaltyTaking,Tackling,Technique,Aggressiion,Anticipation,Bravery,Composure,Concentration,Vision,Decision,Determination,Flair,Leadership,OffTheBall,Positioning,Teamwork,WorkRate,Acceleration,Agility,Balance,JumpingReach,NaturalFitness,Pace,Stamina,Strength,Stability,Height,LeftFoot,RightFoot,PlayerValue,Salary,RentalClub,BirthDate
117,Sandro Tonali,22,156,172,19,11,14,12,13,10,15,15,9,13,11,13,15,11,14,15,14,16,16,14,15,14,14,16,12,14,14,14,16,16,13,14,15,10,14,14,14,12,16,181,12,20,126967514,89038,,2000-05-08
118,Oleksandr Zinchenko,25,156,160,32,12,12,12,13,10,13,13,12,12,9,11,13,9,12,14,13,15,15,16,14,14,14,18,13,9,15,11,16,16,13,13,14,10,13,14,15,10,14,175,20,12,219941228,139190,,1996-12-15
119,Franck Kessie,25,156,164,33,3,5,7,12,12,13,6,9,11,8,15,14,18,15,12,16,14,16,14,14,12,14,17,8,14,13,15,19,17,13,13,17,10,17,15,18,19,16,183,9,20,105806260,230768,,1996-12-19
120,Federico Chiesa,24,156,167,19,17,10,14,15,13,14,6,9,13,4,6,13,10,5,14,17,12,13,15,10,13,10,18,15,13,15,7,11,16,16,15,13,8,16,17,14,13,16,175,15,20,99000004,178076,,1997-10-25
121,Manuel Akanji,27,156,156,34,1,4,8,11,6,13,9,13,11,12,15,13,8,16,12,13,15,16,16,16,13,13,14,9,10,9,13,14,13,14,13,13,15,13,16,14,17,11,187,15,20,48855719,104393,,1995-07-19
122,Ferland Mendy,27,156,160,2,5,5,13,13,7,14,5,9,11,13,13,12,7,12,13,14,15,17,13,12,11,11,15,13,6,13,13,15,17,17,15,16,11,15,16,16,16,13,180,20,14,51637502,178081,,1995-06-08
123,Eden Hazard,31,156,185,1,5,12,13,18,15,17,13,7,11,5,3,16,19,4,18,8,13,12,16,13,16,15,15,18,6,15,7,8,11,14,15,17,8,12,13,13,11,11,173,16,20,30749806,445204,,1991-01-07
124,Ivan Perisic,33,156,159,9,6,11,13,12,15,15,12,16,12,9,12,13,14,12,14,14,15,11,13,13,13,13,14,12,11,17,13,10,14,15,14,13,14,17,15,15,12,14,186,16,20,347975206,208785,,1989-02-02
125,Kurt Zouma,27,156,162,2,14,4,10,9,8,11,6,17,7,8,13,11,7,15,10,15,13,14,11,12,8,14,16,7,13,8,14,13,15,18,11,19,18,14,15,14,20,15,190,7,20,68398007,115992,,1994-10-27
126,Goncalo Guedes,25,156,162,12,28,10,13,14,13,12,12,8,15,12,7,13,13,7,14,12,13,13,11,12,12,11,13,15,7,14,12,11,13,16,15,13,10,15,16,15,12,12,179,10,20,82934091,104393,,1996-11-29
127,Marcos Llorente,27,155,163,13,8,9,11,12,12,12,8,13,11,7,11,15,11,15,14,13,15,13,15,14,14,14,16,9,12,13,12,16,16,13,11,11,10,18,14,16,15,15,184,10,20,99928133,153846,,1995-01-30
128,Lorenzo Pellegrini,26,155,162,19,16,16,16,14,12,17,16,9,12,4,11,14,12,11,16,13,15,14,12,11,16,12,15,16,13,16,11,18,16,13,15,11,10,15,12,15,10,16,186,14,20,140095310,142499,,1996-06-19
129,Andreas Christensen,26,155,165,23,3,5,10,11,9,14,5,15,8,12,15,14,9,14,13,7,17,8,16,16,10,17,11,7,9,10,16,15,13,12,14,12,14,14,15,13,10,15,188,10,20,42075000,230768,,1996-04-10
130,Gerard Pique,35,155,173,13,3,7,7,12,11,15,7,16,8,7,15,16,13,15,16,12,15,14,17,14,15,17,14,10,17,8,18,15,15,10,8,9,16,15,11,13,14,14,194,10,20,4207502,119999,,1987-02-02
131,Raphinha,25,155,163,11,3,15,14,17,13,16,14,8,14,11,8,14,14,11,17,14,14,13,15,12,14,14,15,17,6,15,8,12,14,16,16,14,7,11,15,14,7,12,176,20,9,63083943,230768,,1996-12-14
132,Jude Bellingham,19,155,180,6,18,10,11,16,13,16,8,12,12,6,12,15,5,13,16,17,14,18,15,12,13,13,20,16,14,14,10,15,17,15,15,14,12,16,15,16,11,14,186,11,20,122709606,56999,,2003-06-29
133,Lucas Hernandez,26,155,160,2,7,4,12,12,7,12,9,14,7,12,16,14,7,17,13,17,15,19,14,15,12,14,19,10,12,12,16,15,18,14,13,15,13,13,15,15,13,14,184,20,7,55282496,249315,,1996-02-14
134,Jamal Musiala,19,155,180,10,7,7,8,18,13,16,6,9,13,6,11,14,12,12,18,12,14,12,13,12,15,13,16,18,6,14,11,15,15,15,17,15,10,16,15,12,9,16,183,12,20,88884003,105478,,2003-02-26
135,Roberto Firmino,30,155,175,11,4,8,12,14,11,17,8,12,10,7,13,13,12,12,18,13,15,11,17,13,16,13,13,16,8,15,13,18,16,13,15,17,10,17,13,16,14,13,181,8,20,45779196,208785,,1991-10-02
136,Naby Keita,27,155,164,35,4,8,12,16,11,15,10,7,11,6,12,15,9,13,16,13,17,12,15,14,15,14,14,15,7,16,14,16,15,15,16,17,8,12,14,17,11,14,172,9,20,37465328,150789,,1995-02-10
137,Jadon Sancho,22,155,177,6,10,13,13,18,14,16,13,5,10,6,7,16,12,7,18,10,15,9,14,12,15,14,13,16,6,15,6,13,13,15,18,14,9,13,15,13,8,11,180,9,20,142837290,318977,,2000-03-25
138,Carlos Soler,25,155,163,13,2,13,15,13,13,14,12,12,15,9,10,15,16,10,14,13,15,12,13,13,14,14,15,14,15,14,12,13,14,14,13,13,10,14,14,14,13,14,180,10,20,40747461,108102,,1997-01-02
139,Fabian,26,155,161,13,2,8,12,13,13,17,9,11,14,9,11,17,10,15,16,11,14,12,14,12,15,17,13,15,10,14,14,16,13,12,12,16,14,15,11,14,12,15,189,20,9,42911950,53364,,1996-04-03
140,Piotr Zielinski,28,155,159,3,25,14,14,13,14,17,12,7,15,4,7,17,14,7,16,10,15,11,12,9,16,14,11,15,10,14,10,15,12,13,14,12,9,16,14,14,10,14,180,17,20,50943751,124615,,1994-05-20
141,Guido Rodriguez,28,155,162,8,26,10,11,12,6,15,8,11,10,4,14,14,4,18,12,12,16,12,14,14,13,15,16,12,11,13,18,17,16,12,13,15,10,13,11,13,12,16,185,12,20,23388425,31008,,1994-04-12
142,Alejandro Gomez,34,155,161,8,29,14,16,17,12,18,13,5,17,3,3,16,14,5,17,12,15,14,12,12,17,15,17,17,14,13,4,14,11,15,17,14,5,15,13,12,7,14,167,13,20,347975206,71154,,1988-02-15
143,Rafa,29,155,158,12,23,11,11,16,11,15,11,5,12,5,6,14,12,9,15,13,13,11,10,11,15,12,13,19,10,17,7,9,11,18,18,15,5,16,17,13,6,12,172,11,20,29699999,32142,,1993-05-17
144,Sebastian Coates,31,155,158,17,30,4,6,10,11,11,6,17,5,5,18,13,10,15,11,16,14,18,12,15,10,14,18,5,19,13,18,14,14,10,9,16,16,16,11,14,18,18,196,8,20,347975206,36205,,1990-10-07
145,Dani Parejo,33,155,159,13,27,12,14,13,13,16,17,8,16,8,9,18,18,13,15,11,16,12,16,12,17,15,15,13,15,13,14,15,16,10,11,12,10,15,11,13,12,14,182,14,20,347975206,53118,,1989-04-16
146,Unai Simon,25,154,168,13,31,6,2,1,1,13,8,13,1,2,3,12,3,2,13,13,13,12,15,13,14,14,15,3,12,1,15,13,12,13,14,7,15,12,13,12,12,15,190,10,20,108900010,48957,,1997-06-11
147,Rodrigo De Paul,28,154,160,8,8,15,16,17,13,16,14,8,15,3,10,16,15,12,16,13,15,13,13,12,15,14,15,16,15,13,6,15,14,14,14,14,9,15,14,13,12,13,180,12,20,40726823,111504,,1994-05-24
148,Ferran Torres,22,154,167,13,3,8,13,15,14,14,9,10,12,7,6,13,12,7,15,8,13,10,13,13,13,13,15,15,8,14,7,12,12,17,15,12,12,15,16,12,11,11,184,11,20,74140000,70000,,2000-02-29
149,Jordi Alba,33,154,166,13,3,12,14,13,13,16,10,5,10,12,12,13,10,14,15,15,16,15,12,12,15,14,16,13,13,18,12,15,16,17,14,15,6,13,15,15,9,13,170,20,9,28910713,215384,,1989-03-21
150,Niklas Sule,26,154,162,10,18,4,12,12,8,12,5,15,12,11,15,13,10,16,12,11,14,15,14,14,12,13,15,11,11,11,15,12,12,12,10,17,17,12,16,13,18,14,195,12,20,42162119,192307,,1995-09-03
151,Christian Pulisic,23,154,170,36,9,12,11,16,13,15,10,8,10,5,6,11,10,8,15,13,15,14,12,10,14,14,14,15,12,15,8,14,16,17,17,8,7,13,15,14,9,12,173,12,20,73283578,173988,,1998-09-18
152,Dayot Upamecano,23,154,170,2,7,3,7,12,7,12,4,14,6,5,15,15,6,17,12,16,13,17,14,13,14,14,16,13,8,10,14,12,15,15,12,16,15,15,17,14,17,14,186,12,20,76007700,230137,,1998-10-27
153,Jordan Henderson,32,154,159,6,4,11,13,11,8,15,10,10,9,9,15,13,10,14,14,14,15,16,15,15,14,14,19,11,19,14,16,18,18,13,13,14,13,15,14,18,15,15,183,8,20,347975206,220384,,1990-06-17
154,Pablo Sarabia,30,154,156,13,2,15,15,15,15,17,15,7,13,5,7,15,13,6,17,10,13,11,13,13,16,14,9,15,8,15,8,15,14,15,16,15,6,12,14,13,10,14,174,20,10,36552285,103561,,1992-05-11
155,Timo Werner,26,154,161,10,21,6,9,12,12,11,7,13,10,4,6,11,17,8,12,16,13,11,13,12,12,11,12,11,6,16,5,15,18,18,14,17,11,15,17,16,12,15,180,13,20,56430002,191781,,1996-03-06
156,Iago Aspas,34,154,160,13,32,12,12,14,16,14,15,13,15,6,5,13,16,6,16,12,16,13,16,13,14,15,15,17,18,17,8,14,15,15,15,15,11,16,13,12,7,13,176,20,14,347975206,49863,,1987-08-01
157,Gerard Moreno,30,154,161,13,27,8,11,13,17,15,9,14,13,8,5,14,15,6,14,13,15,13,15,14,13,14,16,13,12,16,8,15,16,13,13,13,13,12,14,14,14,15,180,20,13,51480004,51243,,1992-04-07
158,Inaki Williams,28,153,159,37,31,7,12,14,11,14,9,13,10,7,7,10,9,7,14,10,12,15,10,12,12,11,12,11,7,14,11,12,15,16,13,11,12,18,18,14,13,11,186,10,20,134999997,220548,,1994-06-15
159,Alvaro Morata,29,153,166,13,8,5,11,13,14,14,10,16,14,5,5,14,14,8,15,13,16,13,12,12,13,13,14,14,11,16,5,17,16,15,14,14,14,13,16,15,13,14,189,12,20,40000001,181817,,1992-10-23
160,Fikayo Tomori,24,153,167,6,11,4,7,9,8,11,6,15,6,3,16,13,6,15,12,17,16,15,14,15,11,13,14,5,12,6,14,14,14,16,13,14,14,15,17,14,15,15,185,12,20,97731565,86345,,1997-12-19
161,Tammy Abraham,24,153,163,6,16,4,9,14,15,14,10,15,12,4,6,13,14,8,14,14,15,15,12,13,12,12,16,16,12,15,8,16,16,15,15,17,16,14,16,13,14,14,196,12,20,104568749,110961,,1997-10-02
162,Philippe Coutinho,30,153,170,11,33,13,14,18,12,17,16,9,16,4,5,15,13,6,19,10,13,9,14,11,17,13,12,18,10,16,7,11,12,14,15,12,7,10,11,13,10,10,172,15,20,52822636,144990,,1992-06-12
163,Yann Sommer,33,153,155,34,34,3,3,2,1,11,6,6,2,2,2,12,3,3,12,13,14,14,16,15,11,15,16,10,16,1,16,12,12,11,14,14,13,18,11,12,11,16,183,8,20,20922652,76711,,1988-12-17
164,Marc Cucurella,24,153,164,13,9,10,13,11,9,14,7,6,8,12,12,14,7,14,14,15,16,14,15,14,14,15,18,10,13,15,15,14,14,16,15,14,8,13,13,15,12,14,172,20,8,83672958,127591,,1998-07-22
165,Denzel Dumfries,26,153,159,7,15,11,13,13,12,12,5,16,11,11,10,13,11,14,12,14,13,13,12,11,11,12,16,11,9,17,11,12,14,17,14,14,15,15,18,15,15,13,189,9,20,68371876,61731,,1996-04-18
166,Hakan Calhanoglu,28,153,159,38,15,18,17,11,13,17,16,7,17,4,8,18,16,11,16,11,14,10,14,12,18,15,12,16,9,14,11,15,10,13,14,13,8,16,12,13,9,13,178,12,20,30875000,178076,,1994-02-08
167,Mehdi Taremi,30,153,155,39,20,5,11,15,14,15,8,12,11,8,6,15,17,8,16,15,16,15,15,16,16,16,14,15,12,16,7,16,15,12,14,15,13,16,13,14,14,15,187,13,20,36036002,35120,,1992-07-18
168,Otavio,27,153,155,12,20,11,12,15,11,15,10,7,10,8,8,16,11,13,15,18,13,19,14,15,15,14,20,14,11,15,12,17,18,13,15,16,6,17,13,15,10,16,172,11,20,37346402,38849,,1995-02-09
169,Dejan Kulusevski,22,153,171,40,17,11,14,16,13,15,9,7,11,4,4,17,11,7,16,7,15,8,13,12,16,16,15,15,6,14,6,14,14,13,14,17,12,14,14,16,15,14,186,20,14,35000000,88941,6,2000-04-25
170,Wojciech Szczesny,32,153,169,3,17,3,3,2,1,10,1,5,3,2,2,11,6,1,8,12,13,14,17,12,10,12,15,7,8,4,14,9,11,9,15,11,17,12,12,11,15,15,195,9,20,347975206,231537,,1990-04-18
171,Dusan Vlahovic,22,153,170,21,17,6,8,13,17,12,16,15,15,4,4,12,18,7,14,14,15,16,15,14,13,14,17,14,11,16,7,14,15,12,13,15,14,17,15,16,18,15,191,20,9,106620002,249230,,2000-01-28
172,Jamie Vardy,35,153,163,6,35,7,12,12,17,14,7,12,12,5,3,12,17,12,15,17,15,17,15,16,14,13,17,12,13,16,5,16,16,17,12,12,11,16,15,16,13,14,179,10,20,347975206,185587,,1987-01-11
173,James Maddison,25,153,163,6,35,12,13,16,14,15,16,5,14,4,7,16,15,11,16,8,12,12,15,12,16,15,14,16,13,14,10,12,14,13,16,17,8,15,12,13,8,13,175,13,20,70175000,127591,,1996-11-23
174,Nathan Ake,27,153,164,7,1,2,10,13,8,14,6,15,10,10,15,14,3,15,14,12,15,14,15,15,13,13,15,6,14,5,15,14,16,16,14,13,12,14,15,15,15,13,180,20,10,43218521,127591,,1995-02-18
175,Georginio Wijnaldum,31,153,161,7,2,8,12,15,12,16,6,12,8,6,12,14,7,13,15,12,15,12,15,16,11,15,15,12,14,14,14,15,15,14,15,17,11,18,13,16,13,15,175,9,20,35367495,210959,16,1990-11-11
176,Kim Min-Jae,25,153,159,14,25,4,5,8,9,11,4,17,5,4,15,12,5,17,12,18,14,17,14,12,9,13,18,8,12,7,15,14,13,14,12,14,17,16,15,15,18,17,190,9,20,41827501,74038,,1996-11-15
177,Khvicha Kvaratskhelia,21,153,174,41,25,8,12,18,15,17,12,11,14,4,4,14,12,5,18,11,12,12,15,12,14,14,17,19,5,13,6,9,9,15,18,12,10,16,14,13,10,15,183,15,20,74983994,29614,,2001-02-12
178,Andre-Franck Zambo Anguissa,26,153,159,30,25,4,10,17,11,16,5,11,10,3,12,15,9,16,16,14,15,14,15,15,12,14,16,16,12,14,14,15,15,14,14,17,12,13,14,15,16,16,184,9,20,44151247,41923,,1995-11-16
179,Nacho,32,153,155,13,5,7,11,10,10,13,8,14,8,13,15,13,7,15,10,15,16,14,13,16,10,15,14,9,13,12,14,17,17,14,13,14,11,15,15,15,15,16,180,13,20,11695070,154109,,1990-01-18
180,Nabil Fekir,29,153,158,2,26,15,13,16,15,16,15,6,14,4,5,16,13,5,17,10,13,12,15,13,16,15,16,16,16,14,8,12,12,15,16,16,5,12,15,14,17,12,173,20,6,43312502,123288,,1993-07-18
181,Mikel Merino,26,153,159,13,22,8,11,14,10,14,10,14,12,8,14,16,10,13,15,15,13,15,13,15,16,14,16,13,12,14,14,15,15,12,13,13,14,16,13,17,16,14,187,20,10,32062500,47794,,1996-06-22
182,Luis Alberto,29,153,160,13,13,17,12,15,15,17,15,6,15,4,8,17,14,9,16,12,15,13,13,14,17,16,17,20,12,15,10,16,14,12,13,13,10,14,12,13,12,14,183,11,20,35660624,89038,,1992-09-28
183,Jesus Corona,29,153,160,42,29,13,13,18,10,16,10,5,8,9,6,15,10,11,17,13,12,11,11,10,16,12,14,18,10,12,8,8,13,15,17,10,4,16,15,13,6,11,173,15,20,67499999,44571,,1993-01-06
184,Pedro Goncalves,24,153,161,12,30,11,12,15,17,15,14,8,14,10,6,14,8,9,16,11,16,9,15,12,15,14,14,14,8,15,10,11,13,15,16,14,8,13,15,14,9,13,174,12,20,34748999,30249,,1998-06-28
185,Eric Dier,28,153,156,6,6,7,12,11,9,13,11,16,11,5,14,14,8,16,13,16,15,16,13,14,12,14,16,5,13,11,16,15,15,11,10,11,13,14,14,13,16,13,188,17,20,159332595,104393,,1994-01-15
186,Cristian Romero,24,153,164,8,6,5,6,9,8,13,4,16,5,4,17,12,8,17,12,18,17,15,14,14,11,14,16,8,12,6,14,14,17,13,14,14,14,15,13,14,15,15,185,9,20,160448769,202986,,1998-04-27
187,Ruben Neves,25,153,169,12,28,14,13,13,11,14,16,9,15,7,11,17,16,13,16,13,15,11,15,15,17,15,16,11,13,11,14,15,14,12,13,14,11,14,11,13,11,14,180,13,20,66666250,69595,,1997-03-13
188,Iker Muniain,29,152,165,13,31,15,11,14,12,15,14,7,12,7,9,15,13,8,15,12,15,14,11,12,14,11,13,18,15,14,11,12,14,16,15,16,6,13,15,14,10,12,170,12,20,127050007,42161,,1992-12-19
189,Ismael Bennacer,24,152,163,25,11,13,12,15,9,16,13,7,14,6,13,15,12,15,15,13,14,16,14,14,15,14,15,14,11,13,15,16,14,15,15,16,8,13,13,14,12,15,175,20,9,50000001,53462,,1997-12-01
190,Zlatan Ibrahimovic,40,152,186,40,11,4,12,12,19,20,15,16,15,6,4,15,14,3,19,16,17,18,16,17,15,16,20,20,20,16,5,14,7,7,9,19,18,20,8,8,18,18,195,15,20,2902501,36922,,1981-10-03
191,Steven Berghuis,30,152,152,7,24,15,15,14,13,14,14,12,16,4,3,14,14,5,14,9,14,11,12,13,15,11,13,13,13,14,6,14,16,15,14,14,11,12,15,15,11,10,182,20,8,28631126,74999,,1991-12-19
192,Chris Smalling,32,152,154,6,16,4,4,7,8,10,2,17,3,2,17,11,4,17,9,14,16,16,11,10,8,13,17,2,12,5,17,15,14,13,11,14,18,15,15,13,17,15,194,7,20,38375170,93653,,1989-11-22
193,Patrik Schick,26,152,155,43,36,8,10,15,16,16,9,14,14,4,6,12,12,7,15,12,14,13,14,13,14,14,11,15,6,14,7,12,12,15,14,14,15,13,15,14,12,15,191,20,12,56430002,110000,,1996-01-24
194,Leandro Trossard,27,152,157,1,37,14,12,15,14,14,12,5,13,4,6,14,15,4,16,13,12,13,13,14,15,13,11,15,8,15,9,10,12,16,13,13,6,10,15,13,9,14,172,15,20,50900273,69595,,1994-12-04
195,Dominic Calvert-Lewin,25,152,163,6,38,9,11,11,15,15,7,17,9,2,6,11,7,5,14,13,14,14,13,15,10,14,14,12,5,16,6,15,15,16,14,14,16,14,16,15,16,14,187,8,20,77192500,97433,,1997-03-16
196,Benjamin Pavard,26,152,156,2,7,4,12,11,8,14,6,14,9,12,15,15,7,15,14,11,16,14,17,16,13,15,13,11,8,12,15,17,15,12,12,16,15,15,14,16,12,15,186,8,20,30739499,134247,,1996-03-28
197,Alessandro Bastoni,23,152,168,19,15,4,10,11,8,14,5,15,5,12,15,15,8,16,14,14,15,16,13,15,14,13,16,12,12,11,14,17,15,14,13,15,15,17,14,15,15,13,190,20,9,59167500,99807,,1999-04-13
198,Samir Handanovic,38,152,164,15,15,4,2,1,3,10,9,8,1,1,1,8,4,2,8,10,15,15,14,13,7,14,15,6,16,4,15,17,13,9,14,13,16,18,9,13,13,13,193,6,20,4172114,89038,,1984-07-14
199,Joao Palhinha,27,152,160,12,39,5,12,11,10,13,4,15,14,10,15,14,10,17,13,17,16,17,14,17,13,14,15,6,13,11,17,16,14,11,10,15,16,17,12,14,16,18,190,12,20,55536838,69595,,1995-07-09
200,Juan Cuadrado,34,152,163,18,17,12,15,16,10,15,10,7,13,6,13,15,9,13,17,16,12,13,12,12,15,11,19,16,12,15,13,11,15,16,16,12,8,19,15,13,9,15,179,9,20,5383992,178076,,1988-05-26
201,Youri Tielemans,25,152,170,1,35,11,13,13,12,16,12,9,12,3,11,18,15,12,17,13,15,12,15,12,17,16,14,15,14,15,12,14,13,12,13,12,8,17,10,12,10,14,176,14,20,44325652,139190,,1997-05-07
202,Ibrahima Konate,23,152,165,2,4,3,5,13,7,14,6,16,5,12,14,13,7,15,13,15,14,16,14,14,9,14,14,6,10,7,14,14,14,14,12,16,17,14,16,12,17,15,194,10,20,58367041,81194,,1999-05-25
203,Kostas Tsimikas,26,152,159,44,4,14,16,15,6,15,11,9,9,12,14,15,12,15,15,15,15,14,15,14,14,14,15,13,9,14,14,16,16,15,14,14,10,14,15,15,12,15,175,20,6,58564227,75395,,1996-05-12
204,Kalvin Phillips,26,152,156,6,1,13,12,11,9,13,13,11,11,5,13,15,10,16,13,16,15,16,13,14,14,13,16,10,10,11,15,15,18,13,13,14,11,18,14,17,14,14,178,11,20,48341458,185587,,1995-12-02
205,Kieran Trippier,31,152,153,6,40,14,16,12,9,14,16,11,10,11,13,13,5,15,14,12,14,13,15,13,14,14,15,8,16,15,14,16,17,13,13,14,9,16,14,16,12,15,178,8,20,347975206,115992,,1990-09-19
206,Giovanni Di Lorenzo,28,152,155,19,25,4,13,11,11,12,3,14,12,11,14,13,10,16,11,14,13,15,14,13,11,13,15,6,11,14,13,15,15,15,13,15,13,18,17,17,14,16,183,9,20,36465002,81923,,1993-08-04
207,Cody Gakpo,23,152,162,7,41,17,14,16,13,15,12,12,15,5,5,12,11,4,14,8,13,12,13,13,13,12,14,14,14,13,6,13,12,15,16,13,14,10,14,13,12,10,189,11,20,55007104,19177,,1999-05-07
208,Marco Asensio,26,152,165,13,5,15,15,16,15,17,15,8,18,7,5,16,14,8,18,9,14,10,14,11,15,13,15,17,8,12,11,12,13,14,14,11,10,17,15,14,12,9,182,20,9,30099999,136985,,1996-01-21
209,Rodrygo,21,152,175,11,5,7,12,15,17,15,8,12,12,8,5,14,12,6,15,11,13,13,14,14,12,14,14,15,11,15,9,12,14,15,16,14,9,12,15,14,13,13,174,10,20,55200001,154109,,2001-01-09
210,Dani Carvajal,30,152,162,13,5,11,14,13,8,13,8,10,10,13,14,13,9,15,12,17,13,18,13,13,12,13,16,12,14,17,14,16,18,15,14,17,8,14,14,16,13,14,173,10,20,23822102,178081,,1992-01-11
211,Dani Olmo,24,152,163,13,21,14,13,17,13,16,14,8,13,4,8,15,13,10,16,12,15,13,14,14,17,14,14,17,8,16,10,16,14,13,14,15,8,13,12,15,10,13,179,11,20,56430002,76922,,1998-05-07
212,William Carvalho,30,152,156,12,26,8,9,13,9,15,10,11,9,11,12,15,9,16,14,13,13,14,17,18,15,15,12,9,15,10,17,17,11,10,10,18,14,13,10,16,18,12,187,13,20,23154542,36638,,1992-04-07
213,Lucas Ocampos,28,152,155,8,29,10,12,16,15,14,9,13,14,12,4,12,15,7,14,14,13,15,13,12,10,11,16,16,8,16,7,15,16,15,15,13,13,14,16,15,14,13,187,12,20,49692502,29897,24,1994-07-11
214,James Ward-Prowse,27,152,155,6,42,20,18,10,12,13,20,7,11,6,9,15,12,13,15,15,13,13,14,13,16,14,17,11,18,13,13,17,19,12,13,14,7,20,11,20,12,17,173,10,20,61090523,115992,,1994-11-01
215,Raul Albiol,36,152,161,13,27,4,10,8,9,12,6,15,11,12,16,12,9,16,12,11,14,17,14,14,12,16,13,6,14,9,16,17,16,10,11,16,15,13,11,13,15,16,190,10,20,3403402,47492,,1985-09-04
216,Stefan Savic,31,151,155,45,8,7,9,9,9,11,6,14,8,10,16,12,9,14,11,14,17,14,15,15,11,15,15,8,13,8,15,15,15,13,13,10,13,10,14,15,15,14,187,10,20,347975206,86312,,1991-01-08
217,Olivier Giroud,35,151,156,2,11,4,8,11,15,15,12,19,13,6,8,12,16,7,14,14,17,17,16,14,13,14,20,14,17,17,9,19,15,9,12,19,17,17,12,12,18,14,192,20,9,6043985,86345,,1986-09-30
218,Steven Bergwijn,24,151,157,7,24,11,13,15,14,15,13,7,14,5,8,13,12,7,15,10,14,13,13,12,12,13,13,16,5,13,7,12,13,15,14,13,8,14,14,13,14,12,178,14,20,31519123,89999,,1997-10-08
219,Kieran Tierney,25,151,164,27,12,10,15,14,11,13,10,12,11,15,13,12,8,15,13,15,13,16,12,13,12,13,18,12,14,13,13,19,18,15,15,15,12,13,14,15,11,15,178,20,9,58707384,127591,,1997-06-05
220,Wissam Ben Yedder,31,151,154,2,43,10,12,16,16,16,13,11,12,3,4,14,17,4,17,9,14,10,16,13,14,14,15,15,14,17,8,12,12,14,16,15,8,14,14,13,10,15,170,14,20,347975206,149589,,1990-08-12
221,Duvan Zapata,31,151,159,18,44,4,9,12,18,13,4,15,11,4,4,13,14,7,13,13,16,14,15,12,12,14,15,12,7,15,3,18,13,13,10,15,15,16,17,14,19,14,189,10,20,347975206,64038,,1991-04-01
222,Mats Hummels,33,151,177,10,18,5,11,11,10,14,8,17,9,8,15,16,11,16,15,11,17,14,17,15,16,17,16,13,15,13,16,16,9,8,7,16,16,13,8,10,16,17,191,14,20,19730268,191781,,1988-12-16
223,Wesley Fofana,21,151,180,2,9,11,6,12,7,12,10,16,5,12,15,12,5,15,14,12,14,13,14,13,12,12,16,10,10,12,15,13,13,15,13,10,16,16,16,15,15,15,190,10,20,145047192,266781,,2000-12-17
224,Stefan de Vrij,30,151,161,7,15,4,8,10,9,13,6,16,8,7,17,14,8,15,14,13,17,15,14,13,12,13,14,12,13,8,14,16,15,12,12,14,15,16,12,15,15,12,189,10,20,14895474,135384,,1992-02-05
225,Leonardo Bonucci,35,151,173,19,17,4,8,8,10,14,12,15,12,5,14,17,12,13,13,11,18,17,15,15,17,13,20,10,20,6,19,16,12,11,11,12,14,15,10,11,15,15,190,9,20,347975206,231537,,1987-05-01
226,Bremer,25,151,162,11,17,4,6,10,10,11,4,15,7,5,17,12,5,17,12,14,17,13,13,14,12,13,16,7,9,7,13,12,14,13,12,13,16,16,14,14,18,16,188,9,20,54215145,178076,,1997-03-18
227,Joe Gomez,25,151,164,6,4,4,8,11,3,15,5,15,2,16,15,14,4,15,14,14,15,14,15,13,7,14,13,6,9,9,15,14,14,16,15,14,14,15,16,15,15,12,188,8,20,39460388,110192,,1997-05-23
228,Marcus Rashford,24,151,173,6,10,6,13,15,14,14,13,6,12,3,2,14,16,3,15,14,12,12,12,12,13,11,16,18,10,15,4,13,10,18,16,15,8,17,17,14,13,11,185,8,20,78771918,260981,,1997-10-31
229,Alexander Isak,22,151,166,40,40,7,9,15,14,15,8,12,9,6,5,13,14,6,16,11,15,13,13,11,15,14,14,16,7,16,6,12,12,17,15,15,16,14,16,14,12,12,190,10,20,140433523,139190,,1999-09-21
230,Arkadiusz Milik,28,151,160,3,45,10,10,12,16,15,15,15,14,4,4,13,15,6,16,10,17,14,14,14,11,15,13,14,11,15,4,15,16,14,14,16,14,12,13,13,15,13,186,20,10,53670146,75941,17,1994-02-28
231,Borja Iglesias,29,151,155,13,26,5,11,13,16,13,10,16,12,7,7,12,14,8,13,12,15,14,13,14,12,14,14,12,13,16,9,15,16,13,13,13,15,14,15,13,16,12,187,11,20,18054223,25377,,1993-01-17
232,David Silva,36,151,179,13,22,13,13,18,11,18,14,9,13,5,8,17,12,9,19,12,14,13,17,15,18,17,15,17,12,18,8,15,14,9,12,14,7,13,9,10,9,16,173,20,12,3569836,100000,,1986-01-08
233,David Neres,25,151,157,11,23,14,14,18,13,16,10,8,12,7,5,15,10,5,17,12,14,13,13,9,15,11,13,18,5,16,6,12,10,16,16,14,9,14,14,13,11,8,176,20,11,25621199,41350,,1997-03-03
234,Arnaut Danjuma,25,151,160,7,27,12,14,17,14,16,13,11,11,11,6,12,8,7,17,14,13,15,14,14,14,14,15,16,4,13,6,13,11,17,14,13,10,14,16,13,9,12,178,8,20,29803798,35606,,1997-01-31
